Data da Compra,Loja,UF,Categoria,Tamanho,Cor,Preço Unitário,Quantidade,Valor Total,Estação,Cidade,Tipo de Lead
2022-03-28,Loja_49,SC,Vestido,PP,Azul,295.91,51,15091.41,Verão,Florianópolis,Inbound
2022-04-22,Loja_14,DF,Vestido,P,Verde,94.57,35,3309.95,Verão,Brasília,Inbound
2022-11-10,Loja_43,MG,Vestido,M,Verde,165.29,3,495.87,Inverno,Belo Horizonte,Outbound
2022-02-05,Loja_7,RJ,Camiseta,GG,Rosa,229.74,15,3446.1,Primavera,Rio de Janeiro,Inbound
2023-01-13,Loja_47,PE,Vestido,G,Branco,104.75,91,9532.25,Primavera,Caruaru,Outbound
2023-10-03,Loja_1,MG,Camiseta,G,Cinza,273.02,33,9009.66,Inverno,Contagem,Inbound
2022-10-10,Loja_2,SC,Saia,GG,Preto,148.53,14,2079.42,Inverno,Joinville,Inbound
2023-07-21,Loja_8,PE,Macacão,G,Rosa,119.75,100,11975.0,Outono,Olinda,Inbound
2024-03-26,Loja_49,RS,Saia,G,Amarelo,100.1,20,2002.0,Verão,Porto Alegre,Outbound
2023-07-24,Loja_15,RJ,Saia,GG,Vermelho,195.04,50,9752.0,Outono,Petrópolis,Outbound
2023-08-11,Loja_28,PR,Jaqueta,P,Amarelo,39.81,50,1990.5,Outono,Curitiba,Inbound
2023-08-10,Loja_34,MG,Blusa,M,Cinza,123.83,25,3095.75,Outono,Contagem,Inbound
2023-02-19,Loja_2,SP,Short,P,Vermelho,75.91,12,910.92,Primavera,Santos,Outbound
2022-12-29,Loja_29,MG,Saia,M,Azul,289.94,67,19425.98,Primavera,Belo Horizonte,Inbound
2023-08-11,Loja_44,GO,Vestido,G,Preto,118.37,58,6865.46,Outono,Anápolis,Inbound
2023-08-25,Loja_9,GO,Camiseta,G,Amarelo,193.05,34,6563.7,Outono,Goiânia,Outbound
2022-05-01,Loja_8,RJ,Camiseta,GG,Rosa,214.79,96,20619.84,Verão,Niterói,Inbound
2023-07-22,Loja_36,BA,Macacão,G,Verde,103.17,97,10007.49,Outono,Salvador,Inbound
2022-07-22,Loja_1,RS,Vestido,G,Azul,230.71,43,9920.53,Outono,Porto Alegre,Outbound
2023-04-28,Loja_29,RJ,Vestido,PP,Preto,67.44,66,4451.04,Verão,Rio de Janeiro,Outbound
2022-07-31,Loja_37,PE,Short,M,Branco,36.04,55,1982.2,Outono,Recife,Inbound
2022-09-03,Loja_15,PE,Vestido,PP,Branco,35.76,70,2503.2,Inverno,Recife,Inbound
2023-07-04,Loja_10,MG,Blusa,M,Preto,260.75,99,25814.25,Outono,Contagem,Outbound
2022-08-24,Loja_42,DF,Vestido,G,Rosa,57.33,88,5045.04,Outono,Brasília,Outbound
2022-06-12,Loja_48,BA,Vestido,GG,Rosa,246.55,74,18244.7,Outono,Salvador,Outbound
2022-03-29,Loja_23,MG,Short,GG,Cinza,222.12,11,2443.32,Verão,Belo Horizonte,Inbound
2022-03-30,Loja_38,RJ,Jaqueta,PP,Amarelo,57.67,93,5363.31,Verão,Petrópolis,Outbound
2022-05-08,Loja_3,PE,Camiseta,GG,Cinza,113.01,16,1808.16,Verão,Caruaru,Inbound
2022-08-23,Loja_7,GO,Vestido,P,Preto,150.96,15,2264.4,Outono,Aparecida de Goiânia,Inbound
2022-07-07,Loja_37,PR,Short,PP,Amarelo,61.58,12,738.96,Outono,Maringá,Outbound
2023-08-17,Loja_35,DF,Saia,GG,Branco,267.16,54,14426.64,Outono,Brasília,Inbound
2022-05-02,Loja_29,DF,Camiseta,P,Azul,61.51,95,5843.45,Verão,Brasília,Outbound
2022-06-19,Loja_17,RS,Short,M,Rosa,91.29,43,3925.47,Outono,Porto Alegre,Outbound
2024-03-29,Loja_23,BA,Vestido,GG,Amarelo,223.95,75,16796.25,Verão,Vitória da Conquista,Outbound
2022-05-20,Loja_40,PE,Vestido,M,Rosa,282.61,66,18652.26,Verão,Recife,Inbound
2023-07-14,Loja_9,GO,Vestido,GG,Rosa,70.43,35,2465.05,Outono,Aparecida de Goiânia,Inbound
2023-09-18,Loja_50,RS,Jaqueta,GG,Verde,139.42,20,2788.4,Inverno,Caxias do Sul,Inbound
2024-03-30,Loja_30,RS,Saia,P,Preto,124.2,27,3353.4,Verão,Pelotas,Outbound
2022-04-17,Loja_47,PE,Short,P,Cinza,271.77,38,10327.26,Verão,Caruaru,Inbound
2022-04-20,Loja_14,PE,Camiseta,G,Amarelo,143.61,87,12494.07,Verão,Recife,Inbound
2022-03-24,Loja_48,MG,Camiseta,G,Azul,186.14,30,5584.2,Verão,Uberlândia,Inbound
2023-08-21,Loja_48,PE,Vestido,PP,Rosa,90.11,49,4415.39,Outono,Recife,Inbound
2022-04-04,Loja_47,PE,Calça Jeans,PP,Rosa,279.31,57,15920.67,Verão,Caruaru,Outbound
2022-02-23,Loja_17,DF,Blusa,G,Azul,88.71,83,7362.93,Primavera,Brasília,Outbound
2023-12-04,Loja_45,BA,Saia,PP,Preto,252.58,54,13639.32,Primavera,Vitória da Conquista,Inbound
2022-11-21,Loja_30,MG,Jaqueta,GG,Vermelho,50.23,81,4068.63,Inverno,Uberlândia,Inbound
2023-10-29,Loja_43,DF,Calça Jeans,G,Amarelo,90.87,23,2090.01,Inverno,Brasília,Outbound
2023-04-15,Loja_47,SC,Blusa,M,Preto,57.63,21,1210.23,Verão,Blumenau,Outbound
2023-09-29,Loja_32,PR,Short,PP,Verde,179.02,87,15574.74,Inverno,Maringá,Inbound
2022-07-21,Loja_3,GO,Camiseta,GG,Branco,260.99,98,25577.02,Outono,Goiânia,Inbound
2023-05-27,Loja_6,SP,Short,P,Verde,190.97,41,7829.77,Verão,Campinas,Outbound
2022-05-30,Loja_50,PR,Calça Jeans,GG,Cinza,57.51,25,1437.75,Verão,Maringá,Inbound
2023-01-29,Loja_38,MG,Camiseta,P,Verde,273.9,84,23007.6,Primavera,Contagem,Inbound
2023-05-15,Loja_12,BA,Jaqueta,PP,Rosa,230.67,94,21682.98,Verão,Vitória da Conquista,Inbound
2022-05-11,Loja_9,PR,Blusa,P,Vermelho,282.8,57,16119.6,Verão,Maringá,Inbound
2022-12-02,Loja_4,GO,Calça Jeans,PP,Preto,281.93,49,13814.57,Primavera,Goiânia,Outbound
2024-02-26,Loja_11,RS,Vestido,M,Verde,134.84,50,6742.0,Primavera,Caxias do Sul,Inbound
2023-07-20,Loja_24,GO,Calça Jeans,GG,Azul,53.4,63,3364.2,Outono,Anápolis,Inbound
2024-02-23,Loja_28,RS,Calça Jeans,P,Cinza,165.03,37,6106.11,Primavera,Caxias do Sul,Outbound
2023-01-31,Loja_17,SC,Camiseta,P,Vermelho,75.07,10,750.7,Primavera,Blumenau,Outbound
2023-09-11,Loja_22,RS,Macacão,P,Vermelho,49.0,93,4557.0,Inverno,Pelotas,Outbound
2023-01-26,Loja_25,PR,Blusa,G,Amarelo,229.77,8,1838.16,Primavera,Maringá,Outbound
2022-04-25,Loja_37,SP,Saia,PP,Amarelo,170.44,9,1533.96,Verão,Santos,Outbound
2022-06-03,Loja_14,GO,Jaqueta,P,Amarelo,61.35,56,3435.6,Outono,Goiânia,Outbound
2022-03-04,Loja_17,MG,Short,G,Vermelho,244.92,51,12490.92,Verão,Belo Horizonte,Outbound
2023-06-20,Loja_1,GO,Jaqueta,P,Rosa,231.28,46,10638.88,Outono,Anápolis,Inbound
2022-09-02,Loja_17,GO,Camiseta,P,Azul,220.1,17,3741.7,Inverno,Anápolis,Inbound
2023-02-05,Loja_37,GO,Saia,M,Rosa,55.0,100,5500.0,Primavera,Goiânia,Outbound
2024-03-13,Loja_10,RS,Short,P,Amarelo,148.1,32,4739.2,Verão,Porto Alegre,Outbound
2022-12-25,Loja_45,DF,Calça Jeans,G,Branco,33.6,42,1411.2,Primavera,Brasília,Inbound
2022-07-25,Loja_34,SC,Vestido,P,Verde,42.24,45,1900.8,Outono,Joinville,Inbound
2024-02-13,Loja_1,PR,Jaqueta,P,Cinza,107.67,87,9367.29,Primavera,Londrina,Outbound
2022-04-24,Loja_33,SC,Blusa,M,Preto,99.72,15,1495.8,Verão,Blumenau,Outbound
2022-11-12,Loja_30,GO,Macacão,G,Verde,204.9,66,13523.4,Inverno,Anápolis,Inbound
2023-06-09,Loja_36,SP,Vestido,GG,Verde,230.88,100,23088.0,Outono,São Paulo,Outbound
2022-01-18,Loja_40,RJ,Blusa,GG,Cinza,214.58,97,20814.26,Primavera,Rio de Janeiro,Outbound
2023-10-11,Loja_5,SP,Short,P,Rosa,189.29,94,17793.26,Inverno,São Paulo,Inbound
2024-03-20,Loja_4,RJ,Saia,G,Amarelo,145.05,52,7542.6,Verão,Rio de Janeiro,Inbound
2023-10-29,Loja_2,DF,Short,G,Verde,231.63,6,1389.78,Inverno,Brasília,Outbound
2023-08-30,Loja_40,RS,Vestido,P,Branco,193.39,54,10443.06,Outono,Caxias do Sul,Outbound
2024-01-01,Loja_29,PR,Calça Jeans,PP,Branco,194.45,85,16528.25,Primavera,Curitiba,Outbound
2024-01-15,Loja_31,PR,Short,PP,Vermelho,137.71,38,5232.98,Primavera,Curitiba,Inbound
2023-12-24,Loja_49,RJ,Saia,M,Verde,274.56,4,1098.24,Primavera,Rio de Janeiro,Inbound
2022-09-29,Loja_44,GO,Jaqueta,GG,Azul,233.61,54,12614.94,Inverno,Anápolis,Outbound
2022-05-02,Loja_29,MG,Blusa,G,Preto,139.69,83,11594.27,Verão,Contagem,Inbound
2023-06-15,Loja_16,SP,Camiseta,M,Cinza,260.84,60,15650.4,Outono,Santos,Inbound
2022-10-23,Loja_6,BA,Vestido,GG,Branco,119.68,67,8018.56,Inverno,Vitória da Conquista,Outbound
2022-12-15,Loja_23,BA,Vestido,M,Azul,230.27,85,19572.95,Primavera,Vitória da Conquista,Outbound
2022-10-17,Loja_26,SC,Vestido,M,Amarelo,297.16,12,3565.92,Inverno,Florianópolis,Inbound
2023-09-08,Loja_45,BA,Calça Jeans,G,Branco,109.93,9,989.37,Inverno,Vitória da Conquista,Outbound
2023-04-17,Loja_40,BA,Saia,M,Azul,70.47,81,5708.07,Verão,Feira de Santana,Inbound
2024-01-24,Loja_44,MG,Jaqueta,GG,Preto,57.89,10,578.9,Primavera,Contagem,Inbound
2022-05-22,Loja_28,SC,Macacão,M,Branco,97.14,2,194.28,Verão,Joinville,Outbound
2022-07-27,Loja_49,SP,Macacão,P,Verde,213.33,54,11519.82,Outono,Campinas,Outbound
2022-03-31,Loja_29,PE,Macacão,M,Azul,140.17,37,5186.29,Verão,Caruaru,Inbound
2022-09-09,Loja_14,RS,Blusa,P,Vermelho,171.13,86,14717.18,Inverno,Caxias do Sul,Inbound
2023-10-19,Loja_44,MG,Calça Jeans,PP,Rosa,150.15,30,4504.5,Inverno,Belo Horizonte,Inbound
2022-07-28,Loja_29,MG,Calça Jeans,P,Branco,176.88,43,7605.84,Outono,Belo Horizonte,Inbound
2022-02-13,Loja_40,MG,Camiseta,PP,Azul,39.01,81,3159.81,Primavera,Belo Horizonte,Outbound
2023-06-18,Loja_11,PR,Blusa,PP,Rosa,208.23,34,7079.82,Outono,Curitiba,Outbound
2023-06-12,Loja_4,DF,Vestido,M,Rosa,146.4,76,11126.4,Outono,Brasília,Outbound
2023-05-26,Loja_1,MG,Blusa,PP,Vermelho,249.96,19,4749.24,Verão,Uberlândia,Inbound
2022-12-19,Loja_24,GO,Blusa,PP,Verde,186.23,31,5773.13,Primavera,Aparecida de Goiânia,Outbound
2022-07-31,Loja_9,SP,Calça Jeans,PP,Amarelo,163.41,17,2777.97,Outono,Santos,Inbound
2023-11-11,Loja_6,MG,Jaqueta,M,Azul,223.17,70,15621.9,Inverno,Uberlândia,Inbound
2023-04-15,Loja_6,BA,Jaqueta,G,Preto,89.21,62,5531.02,Verão,Salvador,Inbound
2023-05-01,Loja_2,GO,Jaqueta,PP,Rosa,241.47,65,15695.55,Verão,Aparecida de Goiânia,Inbound
2022-03-24,Loja_23,PR,Short,M,Branco,203.1,88,17872.8,Verão,Londrina,Inbound
2022-11-02,Loja_35,MG,Vestido,P,Amarelo,32.68,33,1078.44,Inverno,Belo Horizonte,Outbound
2023-09-08,Loja_2,RS,Blusa,M,Preto,280.91,81,22753.71,Inverno,Porto Alegre,Inbound
2023-07-29,Loja_30,SP,Short,M,Vermelho,246.44,83,20454.52,Outono,São Paulo,Outbound
2024-01-19,Loja_4,RS,Vestido,P,Amarelo,116.28,29,3372.12,Primavera,Pelotas,Inbound
2022-07-24,Loja_27,PE,Short,PP,Rosa,39.48,27,1065.96,Outono,Olinda,Outbound
2023-03-30,Loja_32,GO,Calça Jeans,G,Azul,255.55,79,20188.45,Verão,Goiânia,Inbound
2024-01-14,Loja_30,RJ,Blusa,GG,Rosa,76.31,88,6715.28,Primavera,Niterói,Outbound
2023-03-21,Loja_4,SC,Vestido,PP,Branco,166.6,64,10662.4,Verão,Florianópolis,Inbound
2023-12-20,Loja_23,PR,Saia,G,Branco,283.77,92,26106.84,Primavera,Londrina,Outbound
2022-01-01,Loja_36,RJ,Blusa,M,Rosa,32.22,22,708.84,Primavera,Petrópolis,Outbound
2023-01-01,Loja_49,DF,Vestido,GG,Preto,280.15,34,9525.1,Primavera,Brasília,Inbound
2023-02-01,Loja_42,RS,Calça Jeans,GG,Amarelo,122.06,19,2319.14,Primavera,Caxias do Sul,Outbound
2023-03-07,Loja_7,RJ,Calça Jeans,GG,Preto,67.78,9,610.02,Verão,Petrópolis,Outbound
2023-07-18,Loja_25,BA,Calça Jeans,P,Verde,231.59,15,3473.85,Outono,Feira de Santana,Inbound
2023-04-28,Loja_30,SC,Jaqueta,P,Amarelo,108.47,70,7592.9,Verão,Blumenau,Inbound
2023-11-30,Loja_5,DF,Saia,G,Preto,273.38,13,3553.94,Inverno,Brasília,Inbound
2024-03-27,Loja_2,PR,Blusa,GG,Amarelo,66.45,59,3920.55,Verão,Londrina,Inbound
2022-03-31,Loja_14,BA,Vestido,M,Cinza,242.34,11,2665.74,Verão,Vitória da Conquista,Outbound
2024-02-10,Loja_29,PR,Calça Jeans,GG,Amarelo,81.43,98,7980.14,Primavera,Curitiba,Outbound
2022-11-30,Loja_24,BA,Vestido,PP,Vermelho,150.56,64,9635.84,Inverno,Salvador,Inbound
2022-12-20,Loja_13,GO,Short,GG,Rosa,217.11,97,21059.67,Primavera,Anápolis,Inbound
2023-06-12,Loja_36,MG,Calça Jeans,M,Azul,100.04,100,10004.0,Outono,Uberlândia,Inbound
2022-01-10,Loja_12,PR,Short,G,Verde,271.17,87,23591.79,Primavera,Maringá,Inbound
2022-04-15,Loja_26,MG,Vestido,GG,Vermelho,288.59,78,22510.02,Verão,Belo Horizonte,Inbound
2022-12-26,Loja_22,GO,Blusa,M,Branco,175.83,23,4044.09,Primavera,Anápolis,Outbound
2022-05-09,Loja_20,PE,Macacão,M,Cinza,215.0,15,3225.0,Verão,Olinda,Outbound
2022-10-22,Loja_9,MG,Calça Jeans,G,Branco,138.39,79,10932.81,Inverno,Belo Horizonte,Outbound
2022-03-04,Loja_38,GO,Blusa,PP,Rosa,234.76,54,12677.04,Verão,Anápolis,Outbound
2023-05-31,Loja_40,SC,Calça Jeans,P,Cinza,83.58,95,7940.1,Verão,Florianópolis,Outbound
2022-10-31,Loja_12,PR,Vestido,PP,Preto,121.51,66,8019.66,Inverno,Maringá,Inbound
2022-05-28,Loja_37,DF,Blusa,G,Azul,211.39,58,12260.62,Verão,Brasília,Inbound
2023-01-27,Loja_18,DF,Blusa,GG,Vermelho,190.03,87,16532.61,Primavera,Brasília,Inbound
2022-10-19,Loja_31,RS,Macacão,M,Branco,278.56,76,21170.56,Inverno,Caxias do Sul,Inbound
2022-10-14,Loja_17,RS,Jaqueta,GG,Rosa,58.14,78,4534.92,Inverno,Pelotas,Outbound
2024-03-25,Loja_24,SP,Vestido,G,Verde,174.47,65,11340.55,Verão,São Paulo,Outbound
2024-03-07,Loja_46,BA,Macacão,GG,Cinza,195.13,17,3317.21,Verão,Vitória da Conquista,Outbound
2022-12-21,Loja_15,GO,Vestido,GG,Amarelo,203.29,35,7115.15,Primavera,Anápolis,Outbound
2022-11-19,Loja_16,RJ,Camiseta,GG,Verde,201.8,54,10897.2,Inverno,Niterói,Outbound
2024-02-20,Loja_45,GO,Saia,M,Azul,208.58,55,11471.9,Primavera,Goiânia,Inbound
2023-04-21,Loja_7,PR,Vestido,G,Verde,31.42,30,942.6,Verão,Curitiba,Inbound
2023-10-18,Loja_30,PE,Camiseta,GG,Amarelo,260.21,1,260.21,Inverno,Caruaru,Inbound
2022-05-25,Loja_5,RS,Calça Jeans,GG,Amarelo,200.9,40,8036.0,Verão,Caxias do Sul,Outbound
2023-01-18,Loja_39,GO,Calça Jeans,GG,Amarelo,141.88,47,6668.36,Primavera,Aparecida de Goiânia,Outbound
2022-09-10,Loja_21,BA,Camiseta,G,Branco,218.66,38,8309.08,Inverno,Salvador,Outbound
2023-04-01,Loja_38,PE,Camiseta,M,Verde,170.59,19,3241.21,Verão,Olinda,Inbound
2023-09-26,Loja_22,GO,Blusa,M,Vermelho,97.22,71,6902.62,Inverno,Anápolis,Outbound
2024-03-22,Loja_27,DF,Jaqueta,PP,Vermelho,69.16,24,1659.84,Verão,Brasília,Inbound
2023-01-10,Loja_7,PR,Calça Jeans,GG,Amarelo,243.03,58,14095.74,Primavera,Curitiba,Inbound
2023-05-10,Loja_32,RS,Macacão,P,Vermelho,114.12,16,1825.92,Verão,Pelotas,Outbound
2022-10-24,Loja_16,MG,Saia,GG,Vermelho,49.85,5,249.25,Inverno,Uberlândia,Outbound
2022-09-01,Loja_50,PR,Macacão,P,Cinza,166.6,63,10495.8,Inverno,Londrina,Outbound
2022-07-18,Loja_50,DF,Macacão,M,Amarelo,286.18,20,5723.6,Outono,Brasília,Outbound
2023-11-09,Loja_42,MG,Short,P,Rosa,106.17,53,5627.01,Inverno,Belo Horizonte,Inbound
2022-10-14,Loja_3,PE,Camiseta,M,Verde,144.14,21,3026.94,Inverno,Caruaru,Inbound
2023-01-06,Loja_30,RS,Jaqueta,M,Verde,254.77,79,20126.83,Primavera,Porto Alegre,Inbound
2023-07-14,Loja_8,SC,Jaqueta,M,Cinza,58.22,96,5589.12,Outono,Blumenau,Inbound
2023-08-16,Loja_3,PE,Jaqueta,M,Rosa,285.48,20,5709.6,Outono,Recife,Outbound
2023-10-21,Loja_15,RS,Blusa,GG,Azul,165.19,56,9250.64,Inverno,Pelotas,Inbound
2022-03-19,Loja_40,SP,Calça Jeans,P,Azul,82.69,89,7359.41,Verão,Santos,Outbound
2022-04-08,Loja_15,RJ,Blusa,PP,Branco,51.51,16,824.16,Verão,Petrópolis,Inbound
2022-11-11,Loja_21,RS,Short,M,Rosa,293.48,37,10858.76,Inverno,Caxias do Sul,Inbound
2022-09-23,Loja_30,MG,Jaqueta,G,Verde,262.21,37,9701.77,Inverno,Belo Horizonte,Outbound
2023-03-17,Loja_3,PE,Saia,GG,Vermelho,45.01,36,1620.36,Verão,Olinda,Inbound
2023-08-21,Loja_5,DF,Vestido,G,Amarelo,101.27,71,7190.17,Outono,Brasília,Inbound
2023-08-31,Loja_2,SC,Short,PP,Azul,33.13,60,1987.8,Outono,Florianópolis,Outbound
2023-07-22,Loja_36,MG,Jaqueta,G,Branco,97.15,80,7772.0,Outono,Uberlândia,Inbound
2023-08-06,Loja_40,PE,Calça Jeans,PP,Verde,51.49,61,3140.89,Outono,Recife,Inbound
2024-02-19,Loja_19,PR,Calça Jeans,G,Cinza,283.58,56,15880.48,Primavera,Curitiba,Outbound
2022-01-02,Loja_12,SP,Macacão,P,Vermelho,195.35,91,17776.85,Primavera,Campinas,Outbound
2022-03-29,Loja_8,BA,Vestido,GG,Cinza,189.38,2,378.76,Verão,Feira de Santana,Outbound
2023-02-14,Loja_30,GO,Calça Jeans,GG,Vermelho,93.24,64,5967.36,Primavera,Goiânia,Outbound
2023-11-02,Loja_48,SP,Calça Jeans,PP,Branco,165.42,34,5624.28,Inverno,Santos,Outbound
2022-01-11,Loja_32,RJ,Calça Jeans,PP,Verde,48.5,24,1164.0,Primavera,Petrópolis,Outbound
2022-03-15,Loja_30,BA,Short,G,Verde,231.93,92,21337.56,Verão,Feira de Santana,Outbound
2023-09-23,Loja_28,PR,Saia,GG,Preto,185.53,43,7977.79,Inverno,Londrina,Outbound
2022-08-27,Loja_49,RJ,Short,G,Amarelo,186.74,55,10270.7,Outono,Rio de Janeiro,Inbound
2022-05-15,Loja_8,GO,Calça Jeans,PP,Preto,110.59,67,7409.53,Verão,Aparecida de Goiânia,Inbound
2023-11-02,Loja_21,RJ,Camiseta,PP,Cinza,193.6,71,13745.6,Inverno,Petrópolis,Inbound
2022-06-25,Loja_32,RS,Blusa,M,Cinza,244.61,90,22014.9,Outono,Caxias do Sul,Inbound
2023-01-19,Loja_50,BA,Blusa,P,Preto,110.41,93,10268.13,Primavera,Feira de Santana,Inbound
2022-07-15,Loja_8,SP,Blusa,P,Cinza,34.45,80,2756.0,Outono,Campinas,Outbound
2023-03-16,Loja_30,BA,Short,P,Preto,112.78,4,451.12,Verão,Feira de Santana,Inbound
2023-01-27,Loja_23,GO,Macacão,G,Amarelo,234.61,76,17830.36,Primavera,Aparecida de Goiânia,Inbound
2024-01-09,Loja_18,DF,Blusa,GG,Vermelho,239.43,55,13168.65,Primavera,Brasília,Outbound
2023-11-30,Loja_35,SP,Macacão,M,Vermelho,127.87,84,10741.08,Inverno,Santos,Inbound
2023-11-22,Loja_39,GO,Macacão,P,Azul,196.11,64,12551.04,Inverno,Aparecida de Goiânia,Inbound
2022-12-15,Loja_45,RJ,Saia,GG,Vermelho,246.57,93,22931.01,Primavera,Petrópolis,Outbound
2023-03-19,Loja_14,PR,Saia,G,Amarelo,67.95,97,6591.15,Verão,Maringá,Inbound
2023-03-01,Loja_50,PR,Saia,GG,Rosa,133.17,18,2397.06,Verão,Curitiba,Inbound
2023-12-29,Loja_20,DF,Blusa,M,Branco,142.26,58,8251.08,Primavera,Brasília,Outbound
2023-04-08,Loja_50,MG,Short,G,Branco,84.18,78,6566.04,Verão,Belo Horizonte,Inbound
2023-02-19,Loja_8,MG,Saia,P,Amarelo,146.49,49,7178.01,Primavera,Contagem,Outbound
2024-03-23,Loja_46,RJ,Blusa,GG,Rosa,127.81,43,5495.83,Verão,Petrópolis,Outbound
2022-03-08,Loja_14,DF,Saia,M,Cinza,43.46,94,4085.24,Verão,Brasília,Outbound
2022-05-31,Loja_23,SP,Vestido,P,Branco,203.7,7,1425.9,Verão,São Paulo,Inbound
2024-02-29,Loja_25,PR,Short,M,Branco,103.64,22,2280.08,Primavera,Curitiba,Outbound
2023-05-29,Loja_30,MG,Calça Jeans,G,Vermelho,92.16,20,1843.2,Verão,Belo Horizonte,Outbound
2022-06-13,Loja_31,RJ,Vestido,GG,Amarelo,73.69,20,1473.8,Outono,Rio de Janeiro,Inbound
2023-06-18,Loja_5,MG,Macacão,P,Cinza,259.87,55,14292.85,Outono,Uberlândia,Outbound
2023-11-11,Loja_28,PE,Saia,P,Vermelho,60.72,100,6072.0,Inverno,Caruaru,Outbound
2023-10-22,Loja_4,DF,Short,P,Amarelo,51.96,39,2026.44,Inverno,Brasília,Inbound
2022-09-14,Loja_50,RS,Vestido,PP,Verde,41.06,41,1683.46,Inverno,Pelotas,Inbound
2022-07-23,Loja_30,PR,Vestido,P,Cinza,216.23,50,10811.5,Outono,Maringá,Outbound
2023-09-20,Loja_40,MG,Blusa,M,Azul,240.6,47,11308.2,Inverno,Contagem,Inbound
2023-11-25,Loja_40,PE,Camiseta,GG,Vermelho,167.65,62,10394.3,Inverno,Olinda,Inbound
2023-10-19,Loja_5,RS,Calça Jeans,M,Amarelo,294.18,63,18533.34,Inverno,Pelotas,Inbound
2022-06-16,Loja_18,BA,Calça Jeans,GG,Azul,134.92,24,3238.08,Outono,Feira de Santana,Outbound
2024-02-05,Loja_43,PE,Camiseta,PP,Preto,235.73,27,6364.71,Primavera,Caruaru,Outbound
2023-03-04,Loja_11,MG,Calça Jeans,PP,Preto,141.88,7,993.16,Verão,Uberlândia,Outbound
2024-01-24,Loja_20,SC,Calça Jeans,P,Preto,243.65,31,7553.15,Primavera,Blumenau,Outbound
2022-08-10,Loja_30,PR,Camiseta,PP,Cinza,53.79,49,2635.71,Outono,Curitiba,Inbound
2023-01-18,Loja_1,RJ,Jaqueta,PP,Branco,52.22,87,4543.14,Primavera,Niterói,Outbound
2023-07-29,Loja_22,SC,Short,P,Rosa,169.77,56,9507.12,Outono,Blumenau,Inbound
2022-12-29,Loja_4,MG,Calça Jeans,PP,Preto,243.58,2,487.16,Primavera,Uberlândia,Outbound
2023-06-03,Loja_41,PR,Macacão,PP,Preto,287.56,60,17253.6,Outono,Curitiba,Inbound
2024-01-17,Loja_29,RS,Calça Jeans,G,Azul,142.58,53,7556.74,Primavera,Caxias do Sul,Outbound
2023-02-06,Loja_13,PR,Saia,G,Amarelo,57.01,39,2223.39,Primavera,Curitiba,Inbound
2022-02-25,Loja_13,SC,Blusa,P,Preto,248.37,91,22601.67,Primavera,Joinville,Outbound
2022-07-21,Loja_45,GO,Jaqueta,M,Cinza,260.54,2,521.08,Outono,Anápolis,Outbound
2023-01-31,Loja_35,BA,Blusa,G,Rosa,181.81,55,9999.55,Primavera,Vitória da Conquista,Outbound
2023-09-14,Loja_16,MG,Jaqueta,G,Branco,223.25,45,10046.25,Inverno,Belo Horizonte,Inbound
2022-06-27,Loja_28,PE,Calça Jeans,GG,Preto,234.31,27,6326.37,Outono,Recife,Inbound
2023-04-30,Loja_40,DF,Calça Jeans,G,Rosa,131.04,43,5634.72,Verão,Brasília,Inbound
2022-01-18,Loja_31,MG,Calça Jeans,G,Vermelho,100.61,45,4527.45,Primavera,Contagem,Outbound
2022-05-03,Loja_8,PE,Macacão,G,Branco,103.74,1,103.74,Verão,Olinda,Inbound
2023-08-03,Loja_35,SC,Calça Jeans,P,Vermelho,156.28,93,14534.04,Outono,Joinville,Inbound
2023-03-16,Loja_37,SP,Camiseta,M,Cinza,155.93,59,9199.87,Verão,São Paulo,Outbound
2022-03-17,Loja_28,SP,Jaqueta,G,Preto,120.56,81,9765.36,Verão,Santos,Inbound
2022-12-27,Loja_42,PE,Blusa,PP,Vermelho,185.75,61,11330.75,Primavera,Caruaru,Inbound
2023-10-13,Loja_31,GO,Blusa,GG,Azul,60.15,51,3067.65,Inverno,Aparecida de Goiânia,Outbound
2023-08-14,Loja_19,PE,Short,G,Vermelho,156.83,25,3920.75,Outono,Caruaru,Outbound
2023-01-04,Loja_27,RJ,Short,GG,Azul,65.13,92,5991.96,Primavera,Petrópolis,Outbound
2023-05-15,Loja_20,GO,Vestido,G,Verde,283.12,79,22366.48,Verão,Aparecida de Goiânia,Inbound
2024-02-09,Loja_5,DF,Camiseta,P,Cinza,223.04,100,22304.0,Primavera,Brasília,Outbound
2022-04-01,Loja_26,BA,Short,G,Cinza,258.53,94,24301.82,Verão,Salvador,Outbound
2022-07-19,Loja_3,PE,Macacão,G,Azul,136.51,14,1911.14,Outono,Olinda,Inbound
2023-10-19,Loja_33,RS,Macacão,G,Vermelho,188.23,97,18258.31,Inverno,Porto Alegre,Inbound
2022-11-24,Loja_8,SC,Short,GG,Verde,120.78,32,3864.96,Inverno,Florianópolis,Outbound
2023-03-19,Loja_14,PR,Camiseta,PP,Cinza,133.53,49,6542.97,Verão,Curitiba,Outbound
2022-09-27,Loja_46,GO,Jaqueta,PP,Vermelho,65.09,30,1952.7,Inverno,Aparecida de Goiânia,Inbound
2023-10-26,Loja_42,SC,Camiseta,M,Branco,212.44,56,11896.64,Inverno,Florianópolis,Outbound
